generation,best_cost
1,390.0
2,390.0
3,390.0
4,390.0
5,390.0
6,390.0
7,390.0
8,390.0
9,390.0
10,390.0
11,389.0
12,389.0
13,389.0
14,389.0
15,389.0
16,389.0
17,389.0
