run,best_cost,avg_cost,std_dev,avg_exc,time
1,377.0,377.0,0.0,0.5333333333333333,797.925726890564
2,377.0,377.0,0.0,0.5333333333333333,568.910514831543
3,377.0,432.64,8.9280681000987,15.370666666666663,570.1417126655579
4,377.0,407.06,19.270090814523943,8.549333333333333,671.7574892044067
5,377.0,377.0,0.0,0.5333333333333333,609.4132990837097
6,377.0,377.0,0.0,0.5333333333333333,368.5147297382355
7,377.0,395.62,2.66,5.498666666666668,512.753669500351
8,377.0,377.0,0.0,0.5333333333333333,417.67956256866455
9,377.0,377.0,0.0,0.5333333333333333,391.3026440143585
10,377.0,377.0,0.0,0.5333333333333333,401.8268802165985
11,377.0,377.0,0.0,0.5333333333333333,396.93867802619934
12,377.0,395.62,2.66,5.498666666666668,432.6993420124054
13,377.0,440.7,9.1,17.519999999999996,656.7050440311432
14,377.0,377.0,0.0,0.5333333333333333,419.0113561153412
15,377.0,377.0,0.0,0.5333333333333333,384.60766530036926
16,377.0,377.0,0.0,0.5333333333333333,658.9749629497528
17,377.0,395.62,2.66,5.498666666666668,620.6539535522461
18,377.0,377.0,0.0,0.5333333333333333,482.1021583080292
19,377.0,395.62,2.66,5.498666666666668,427.1168682575226
20,377.0,399.78,3.6621851400495853,6.607999999999993,568.2600908279419
21,377.0,395.62,2.66,5.498666666666668,435.76440620422363
22,377.0,394.86,4.512249993074408,5.296000000000004,406.4822633266449
23,377.0,377.0,0.0,0.5333333333333333,507.80195927619934
24,377.0,377.0,0.0,0.5333333333333333,368.9028067588806
25,377.0,395.62,2.66,5.498666666666668,340.01224851608276
26,377.0,377.0,0.0,0.5333333333333333,355.36051774024963
27,377.0,377.0,0.0,0.5333333333333333,297.5084629058838
28,377.0,393.66,2.38,4.976000000000007,328.47691917419434
29,377.0,395.62,2.66,5.498666666666668,296.3222162723541
30,377.0,395.62,2.66,5.498666666666668,247.99704575538635
