run,best_cost,avg_cost,std_dev,avg_exc,time
1,377.0,409.02,19.395349958172964,9.071999999999996,916.1711142063141
2,377.0,416.7,17.02967997350508,11.119999999999997,921.399486541748
3,377.0,414.06,18.15974669426862,10.416,1149.3574414253235
4,377.0,427.26,19.274656935987213,13.935999999999998,905.1087312698364
5,377.0,412.46,14.856931042446147,9.989333333333327,1149.6043255329132
6,377.0,408.48,13.459925705589908,8.928000000000006,914.9446139335632
7,377.0,427.74,12.651972178281138,14.064000000000002,912.6609077453613
8,377.0,416.96,13.712709433222889,11.189333333333327,920.1950011253357
9,377.0,407.72,14.696992889703662,8.72533333333334,918.0655453205109
10,377.0,413.1,14.914757792200314,10.160000000000007,906.0717310905457
11,377.0,426.7,12.554282137979854,13.786666666666664,919.0232632160187
12,377.0,411.6,16.043690348545123,9.760000000000007,917.1294355392456
13,377.0,418.02,13.88018731862074,11.471999999999994,898.0163695812225
14,377.0,414.14,11.643040839918067,10.43733333333333,917.2557108402252
15,377.0,422.24,16.939374250544205,12.597333333333335,913.9616198539734
16,377.0,411.32,16.73611663439282,9.685333333333332,916.6074962615967
17,377.0,418.72,12.732698064432377,11.658666666666674,917.7321801185608
18,377.0,413.2,18.661189672687,10.186666666666664,1092.9805810451508
19,377.0,421.7,13.626811806141596,12.45333333333333,911.8144278526306
20,377.0,418.68,18.752535828521964,11.648000000000001,923.905928850174
21,377.0,416.22,15.725507940921972,10.992000000000008,924.8412926197052
22,377.0,417.92,17.414752366887104,11.445333333333338,921.5380160808563
23,377.0,417.94,19.866967559242653,11.450666666666667,917.7264928817749
24,377.0,411.16,13.809214315086866,9.642666666666672,919.6467788219452
25,377.0,416.16,15.287066428847622,10.976000000000006,519.8690276145935
26,377.0,416.62,14.185753416720594,11.098666666666668,515.3459513187408
27,377.0,412.1,15.217424223566878,9.89333333333334,514.8177647590637
28,377.0,419.78,11.992147430714818,11.941333333333326,517.2040939331055
29,377.0,416.14,16.28251823275503,10.970666666666663,521.3968513011932
30,377.0,416.14,15.593601251795558,10.970666666666663,510.5782744884491
