generation,best_cost
1,697.0
2,682.0
3,679.0
4,628.0
5,628.0
6,624.0
7,624.0
8,624.0
9,565.0
10,565.0
11,565.0
12,565.0
13,565.0
14,565.0
15,565.0
16,561.0
17,561.0
18,561.0
19,561.0
20,561.0
21,561.0
22,561.0
23,561.0
24,561.0
25,561.0
26,561.0
27,561.0
28,561.0
29,561.0
30,561.0
31,561.0
32,561.0
33,561.0
34,561.0
35,561.0
36,561.0
37,561.0
38,561.0
39,561.0
40,561.0
41,561.0
42,561.0
43,561.0
44,561.0
45,561.0
46,561.0
47,561.0
48,561.0
49,561.0
50,561.0
51,561.0
52,561.0
53,561.0
54,561.0
55,561.0
56,561.0
57,561.0
58,561.0
59,561.0
60,561.0
61,561.0
62,561.0
63,561.0
64,561.0
65,561.0
66,561.0
67,561.0
68,561.0
69,561.0
70,561.0
71,561.0
72,561.0
73,561.0
74,561.0
75,561.0
76,561.0
77,561.0
78,561.0
79,561.0
80,561.0
81,561.0
82,561.0
83,561.0
84,561.0
85,561.0
86,561.0
87,561.0
88,561.0
89,561.0
90,561.0
91,561.0
92,561.0
93,561.0
94,561.0
95,561.0
96,561.0
97,561.0
98,561.0
99,561.0
100,561.0
101,561.0
102,561.0
103,561.0
104,561.0
105,561.0
106,561.0
107,561.0
108,561.0
109,561.0
110,561.0
111,561.0
112,561.0
113,561.0
114,561.0
115,561.0
116,561.0
117,561.0
118,561.0
119,561.0
120,561.0
121,561.0
122,561.0
123,561.0
124,561.0
125,561.0
126,561.0
127,561.0
128,561.0
129,561.0
130,561.0
131,561.0
132,561.0
133,561.0
134,561.0
135,561.0
136,561.0
137,561.0
138,561.0
139,561.0
140,561.0
141,561.0
142,561.0
143,561.0
144,561.0
145,561.0
146,561.0
147,561.0
148,561.0
149,561.0
150,561.0
151,561.0
152,561.0
153,561.0
154,561.0
155,561.0
156,561.0
157,561.0
158,561.0
159,561.0
160,561.0
161,561.0
162,561.0
163,561.0
164,561.0
165,561.0
166,561.0
167,561.0
168,561.0
169,561.0
170,561.0
171,561.0
172,561.0
173,561.0
174,561.0
175,561.0
176,561.0
177,561.0
178,561.0
179,561.0
180,561.0
181,561.0
182,561.0
183,561.0
184,561.0
185,561.0
186,561.0
187,561.0
188,561.0
189,561.0
190,561.0
191,561.0
192,561.0
193,561.0
194,561.0
195,561.0
196,561.0
197,561.0
198,561.0
199,561.0
200,561.0
201,561.0
202,561.0
203,561.0
204,561.0
205,561.0
206,561.0
207,561.0
208,561.0
209,561.0
210,561.0
211,561.0
212,561.0
213,561.0
214,561.0
215,561.0
216,561.0
217,561.0
218,561.0
219,561.0
220,561.0
221,561.0
222,561.0
223,561.0
224,561.0
225,561.0
226,561.0
227,561.0
228,561.0
229,561.0
230,561.0
231,561.0
232,561.0
233,561.0
234,561.0
235,561.0
236,561.0
237,561.0
238,561.0
239,561.0
240,561.0
241,561.0
242,561.0
243,561.0
244,561.0
245,561.0
246,561.0
247,561.0
248,561.0
249,561.0
250,561.0
251,561.0
252,561.0
253,561.0
254,561.0
255,561.0
256,561.0
257,561.0
258,561.0
259,561.0
260,561.0
261,561.0
262,561.0
263,561.0
264,561.0
265,561.0
266,561.0
267,561.0
268,561.0
269,561.0
270,561.0
271,561.0
272,561.0
273,561.0
274,561.0
275,561.0
276,561.0
277,561.0
278,561.0
279,561.0
280,561.0
281,561.0
282,561.0
283,561.0
284,561.0
285,561.0
286,561.0
287,561.0
288,561.0
289,561.0
290,561.0
291,561.0
292,561.0
293,561.0
294,561.0
295,561.0
296,561.0
297,561.0
298,561.0
299,561.0
300,561.0
301,561.0
302,561.0
303,561.0
304,561.0
305,561.0
306,561.0
307,561.0
308,561.0
309,561.0
310,561.0
311,561.0
312,561.0
313,561.0
314,561.0
315,561.0
316,561.0
317,561.0
318,561.0
319,561.0
320,561.0
321,561.0
322,561.0
323,561.0
324,561.0
325,561.0
326,561.0
327,561.0
328,561.0
329,561.0
330,561.0
331,561.0
332,561.0
333,561.0
334,561.0
335,561.0
336,561.0
337,561.0
338,561.0
339,561.0
340,561.0
341,561.0
342,561.0
343,561.0
344,561.0
345,561.0
346,561.0
347,561.0
348,561.0
349,561.0
350,561.0
351,561.0
352,561.0
353,561.0
354,561.0
355,561.0
356,561.0
357,561.0
358,561.0
359,561.0
360,561.0
361,561.0
362,561.0
363,561.0
364,561.0
365,561.0
366,561.0
367,561.0
368,561.0
369,561.0
370,561.0
371,561.0
372,561.0
373,561.0
374,561.0
375,561.0
376,561.0
377,561.0
378,561.0
379,561.0
380,561.0
381,561.0
382,561.0
383,561.0
384,561.0
385,561.0
386,561.0
387,561.0
388,561.0
389,561.0
390,561.0
391,561.0
392,561.0
393,561.0
394,561.0
395,561.0
396,561.0
397,561.0
398,561.0
399,561.0
400,561.0
