run,best_cost,avg_cost,std_dev,avg_exc,time
1,550.0,602.9166666666666,17.380344901321404,15.722968650031982,1873.246813774109
2,540.0,601.0833333333334,24.58813512426042,15.371081253998728,1860.9211270809174
3,543.0,601.9583333333334,18.390394156249677,15.539027511196423,1893.2632658481598
4,546.0,601.2916666666666,14.788732103267751,15.411068458093402,1892.477391242981
5,533.0,597.5833333333334,19.467743977039444,14.699296225207942,1886.571879863739
6,544.0,599.0833333333334,17.298643170941343,14.987204094689707,1864.12024974823
7,548.0,598.9166666666666,15.334918396333977,14.955214331413941,1899.828072309494
8,535.0,602.0,20.93442141545832,15.547024952015356,1877.9193334579468
9,550.0,599.375,16.52223880108262,15.043186180422266,1849.7801373004913
10,549.0,596.2083333333334,17.43793557799266,14.435380678182987,1841.095371723175
11,545.0,598.7083333333334,16.855956332670328,14.915227127319264,1870.2001218795776
12,546.0,600.625,16.00732254313631,15.283109404990402,1911.79501414299
13,550.0,601.375,16.690347759508587,15.427063339731287,1879.1702337265015
14,554.0,601.5833333333334,16.350118925833197,15.467050543825984,1871.8018054962158
15,555.0,599.8333333333334,18.372685039360892,15.131158029430589,1892.0964965820312
