run,best_cost,avg_cost,std_dev,avg_exc,time
1,486.0,497.75,5.269803917920792,32.733333333333334,1.254692792892456
2,485.0,499.0833333333333,18.544803105512397,33.08888888888888,1.0861084461212158
3,556.0,557.1666666666666,5.595136777198173,48.57777777777777,1.2260138988494873
4,472.0,472.0,0.0,25.866666666666667,1.2162435054779053
5,538.0,546.2083333333334,17.602033894474303,45.655555555555566,1.161681890487671
6,482.0,492.5,16.04420975513181,31.333333333333336,1.2262909412384033
7,508.0,511.2916666666667,8.772490936001144,36.34444444444445,1.1386752128601074
8,513.0,514.3333333333334,4.570436400267363,37.155555555555566,1.1765613555908203
9,524.0,524.0,0.0,39.733333333333334,1.1383030414581299
10,454.0,463.7916666666667,16.82750517918671,23.677777777777784,1.278825044631958
11,524.0,530.125,6.796521782009775,41.36666666666667,1.2055633068084717
12,458.0,460.2916666666667,10.187734319050314,22.74444444444445,1.1968443393707275
13,441.0,454.5833333333333,10.443964232459287,21.222222222222218,1.224132776260376
14,551.0,556.0416666666666,8.187791555453495,48.27777777777777,1.1468627452850342
15,498.0,505.0833333333333,12.439576180704693,34.68888888888888,1.2424721717834473
