run,best_cost,avg_cost,std_dev,avg_exc,time
1,885.0,943.1666666666666,17.93197020841702,13.634538152610437,5108.314667463303
2,882.0,933.0416666666666,17.77751193377621,12.414658634538148,5215.266442537308
3,878.0,934.2916666666666,16.179923688187024,12.565261044176701,5184.433650016785
4,879.0,941.4166666666666,17.454504353381743,13.42369477911646,5057.714670658112
5,884.0,928.5,17.284386017443605,11.867469879518072,5122.2274804115295
6,880.0,931.5416666666666,16.477204371157413,12.233935742971882,5145.3139481544495
7,884.0,933.7916666666666,16.57553208463876,12.50502008032128,5191.099747180939
8,883.0,940.0416666666666,14.301745717063898,13.258032128514053,5194.724352121353
9,885.0,936.5833333333334,14.789964690815037,12.841365461847396,5079.633337974548
10,884.0,936.5416666666666,15.424491257592761,12.8363453815261,5074.375580787659
11,886.0,933.75,15.441421566682259,12.5,5144.698985338211
12,886.0,934.9583333333334,15.738697443633074,12.645582329317273,5143.713569164276
13,890.0,934.7083333333334,15.53887374368626,12.615461847389565,5160.8524034023285
14,886.0,935.625,15.104669531858903,12.725903614457831,5172.991068601608
15,876.0,937.4166666666666,20.679935256722207,12.941767068273089,5167.681191205978
