run,best_cost,avg_cost,std_dev,avg_exc,time
1,2975.0,2975.0,0.0,178.8191190253046,7.880126714706421
2,2968.0,2968.0,0.0,178.1630740393627,7.674332141876221
3,2748.0,2748.0,0.0,157.54451733833176,7.799828290939331
4,2878.0,2878.0,0.0,169.7282099343955,7.950721263885498
5,2816.0,2816.0,0.0,163.91752577319588,7.725818157196045
6,2995.0,2995.0,0.0,180.69353327085287,7.8032190799713135
7,3023.0,3023.0,0.0,183.31771321462043,7.490634918212891
8,2923.0,2923.0,0.0,173.94564198687908,7.846113920211792
9,2865.0,2865.0,0.0,168.50984067478913,7.836961269378662
10,2974.0,2974.0,0.0,178.72539831302717,7.698360919952393
11,2976.0,2976.0,0.0,178.912839737582,7.569443225860596
12,2900.0,2900.0,0.0,171.79006560449858,7.774834156036377
13,2855.0,2855.0,0.0,167.572633552015,7.870684862136841
14,2806.0,2806.0,0.0,162.98031865042176,7.971326589584351
15,2852.0,2852.0,0.0,167.29147141518274,7.739919424057007
