run,best_cost,avg_cost,std_dev,avg_exc,time
1,874.0,935.7916666666666,17.34689973901837,12.745983935742967,4872.5614993572235
2,865.0,930.6666666666666,16.742328259700187,12.128514056224896,4889.909676074982
3,868.0,931.5833333333334,15.024748102898615,12.238955823293177,4842.267066955566
4,882.0,920.5,15.56705923844749,10.903614457831326,4852.6516308784485
5,876.0,921.625,21.23246825814967,11.039156626506024,4767.868772506714
6,866.0,929.25,17.40988703773424,11.957831325301205,4718.171743154526
7,864.0,933.25,19.159962595648945,12.439759036144578,4898.071280002594
8,876.0,932.0416666666666,15.317417011000545,12.294176706827304,4927.142507076263
9,867.0,927.5,18.4074260376983,11.74698795180723,4857.314111948013
10,873.0,925.625,21.26776218442677,11.521084337349398,4790.732571363449
11,864.0,922.5,18.806027402582043,11.144578313253012,4845.928264141083
12,874.0,925.9583333333334,16.13092053238817,11.561244979919683,4872.21982383728
13,874.0,922.625,17.563723267006914,11.159638554216867,4808.701370000839
14,867.0,927.3333333333334,18.86722614011456,11.726907630522094,4871.511047363281
15,877.0,937.75,18.104442364605802,12.981927710843374,4855.001559019089
