run,best_cost,avg_cost,std_dev,avg_exc,time
1,558.0,558.0,0.0,48.8,1.2852849960327148
2,631.0,631.0,0.0,68.26666666666667,1.2327580451965332
3,546.0,546.0,0.0,45.6,1.2955458164215088
4,606.0,606.0,0.0,61.6,1.3158535957336426
5,595.0,595.0,0.0,58.666666666666664,1.4160187244415283
6,533.0,533.0,0.0,42.13333333333333,1.2767133712768555
7,611.0,611.0,0.0,62.93333333333333,1.3301441669464111
8,531.0,531.0,0.0,41.6,1.307183027267456
9,602.0,602.0,0.0,60.53333333333333,1.2010891437530518
10,606.0,606.0,0.0,61.6,1.2220900058746338
11,607.0,607.0,0.0,61.86666666666667,1.215698480606079
12,565.0,565.0,0.0,50.66666666666667,1.3974778652191162
13,507.0,507.0,0.0,35.199999999999996,1.284013271331787
14,550.0,550.0,0.0,46.666666666666664,1.216390609741211
15,566.0,566.0,0.0,50.93333333333333,1.2722537517547607
