run,best_cost,avg_cost,std_dev,avg_exc,time
1,535.0,594.9583333333334,17.446296566575064,14.195457453614852,1437.7102954387665
2,540.0,597.4166666666666,15.416216209635301,14.667306461932176,1418.801582813263
3,541.0,590.5416666666666,13.054306973392174,13.347728726807414,1387.248698234558
4,534.0,597.4166666666666,19.531847213091638,14.667306461932176,1444.4984669685364
5,535.0,593.8333333333334,18.30907485981261,13.979526551503527,1429.7482912540436
6,539.0,594.2916666666666,18.192212543344535,14.06749840051183,1439.0862641334534
7,545.0,596.9583333333334,19.21258087527256,14.579334612923873,1435.0400562286377
8,541.0,594.625,16.779979390134343,14.13147792706334,1417.1882503032684
9,536.0,595.0,15.824558972264176,14.203454894433781,1439.0640404224396
10,535.0,583.2083333333334,18.97581611478732,11.940179142674351,1448.531441450119
11,536.0,585.8333333333334,18.77646280734355,12.444017914267441,1422.8662531375885
12,529.0,584.2083333333334,20.536510509063824,12.132117722328863,1455.4118330478668
13,530.0,591.0416666666666,17.47016305654364,13.44369801663467,1427.272958278656
14,541.0,587.5833333333334,14.902227648539291,12.779910428662836,1442.19073843956
15,535.0,591.6666666666666,17.575235101952092,13.563659628918739,1423.2061471939087
