run,best_cost,avg_cost,std_dev,avg_exc,time
1,1142.0,1225.4166666666667,23.37897322144172,14.846922836613565,11567.328691720963
2,1139.0,1221.7083333333333,23.47068946343266,14.499375195251476,11653.856485843658
3,1135.0,1218.5833333333333,26.102229576970792,14.20649796938456,11837.779331684113
4,1154.0,1225.4583333333333,19.964508439283502,14.850827866291777,11725.110860824585
5,1134.0,1217.3333333333333,25.182114464216244,14.089347079037791,11698.603963136673
6,1134.0,1230.2083333333333,25.098106114915435,15.296001249609489,11692.745971679688
7,1137.0,1222.9583333333333,26.192363974173,14.616526085598244,11772.68392252922
8,1153.0,1227.5833333333333,25.08637855269048,15.049984379881279,11780.7457613945
9,1139.0,1214.0833333333333,22.57749001894488,13.784754764136201,11726.165383577347
10,1139.0,1221.5,21.003967879109574,14.479850046860356,11507.830751180649
11,1148.0,1211.5,25.64338771171495,13.542642924086223,11735.268009901047
12,1138.0,1202.4166666666667,25.69681670730616,12.69134645423306,11660.531207799911
13,1131.0,1210.7083333333333,25.3253482481266,13.468447360199931,11858.215300321579
14,1157.0,1217.7083333333333,20.067550852613337,14.124492346141823,11656.902924776077
15,1154.0,1213.8333333333333,22.347010737207984,13.761324586066848,11852.684219360352
