run,best_cost,avg_cost,std_dev,avg_exc,time
1,530.0,591.7916666666666,18.20938212082503,13.587651951375554,1367.5937316417694
2,533.0,591.7083333333334,18.29726565789423,13.571657069737691,1386.5221943855286
3,538.0,590.875,18.793421943151632,13.411708253358926,1358.6620879173279
4,533.0,588.0416666666666,18.91092974681279,12.86788227767114,1363.943127632141
5,537.0,590.7083333333334,17.768134320243703,13.379718490083182,1354.3580467700958
6,534.0,590.1666666666666,15.967849643024017,13.275751759436973,1358.7152655124664
7,543.0,595.5,16.07534343852929,14.299424184261037,1353.0496008396149
8,534.0,593.0416666666666,16.902857664378004,13.827575175943691,1379.6165645122528
9,539.0,589.2083333333334,13.662537485970736,13.091810620601416,1390.2305297851562
10,538.0,593.9166666666666,14.332122041840917,13.995521433141386,1371.162052154541
11,530.0,583.1666666666666,17.31008055697283,11.932181701855399,1381.4395377635956
12,543.0,594.2916666666666,15.773076128503138,14.06749840051183,1380.472953081131
13,545.0,602.5,14.804278660801636,15.642994241842612,1368.3753836154938
14,541.0,594.9583333333334,15.103749994252714,14.195457453614852,1391.7278046607971
15,539.0,591.875,16.806031903258226,13.603646833013435,1393.263385295868
