run,best_cost,avg_cost,std_dev,avg_exc,time
1,533.0,600.0833333333334,20.724214232524126,15.179142674344218,1484.0682604312897
2,532.0,596.9166666666666,20.076762410530463,14.57133717210492,1480.989797115326
3,549.0,595.875,16.122738859552783,14.371401151631478,1452.1619851589203
4,542.0,598.5416666666666,17.499950396755096,14.8832373640435,1468.7589626312256
5,538.0,601.9166666666666,19.13530042153042,15.531030070377472,1505.4441690444946
6,530.0,596.75,22.734426904293557,14.539347408829176,1474.0711207389832
7,541.0,593.1666666666666,18.56894061478887,13.851567498400504,1485.0620384216309
8,539.0,598.875,17.912547976209304,14.94721689059501,1448.2337386608124
9,548.0,597.375,13.728961177015544,14.659309021113243,1497.165692806244
10,545.0,600.0,17.727097901235837,15.163147792706333,1467.9054098129272
11,547.0,602.5416666666666,16.080472543498907,15.650991682661541,1486.2518496513367
12,549.0,595.3333333333334,19.756152346941334,14.267434420985293,1506.4910206794739
13,540.0,599.75,17.510116123734495,15.115163147792707,1453.042044878006
14,540.0,597.25,20.829166249916646,14.635316698656432,1451.535385608673
15,551.0,593.9166666666666,15.845390146313498,13.995521433141386,1471.2921705245972
