run,best_cost,avg_cost,std_dev,avg_exc,time
1,2274.0,2305.1666666666665,24.636806250450203,116.04186191815056,7.742658853530884
2,2232.0,2261.5,14.927603067248718,111.94939081537018,7.9001123905181885
3,2168.0,2180.3333333333335,16.423222041433352,104.34239300218684,7.810181617736816
4,2066.0,2116.0833333333335,12.432875326684849,98.32083723836303,7.73531436920166
5,2172.0,2205.2083333333335,12.281351604046773,106.6736957200875,8.096800327301025
6,2343.0,2362.2916666666665,9.580706161633158,121.3956576069978,7.743147373199463
7,2263.0,2287.3333333333335,16.898389140848767,114.37050921587006,7.971301317214966
8,2319.0,2335.0416666666665,23.520344326183285,118.84176819743828,7.762580394744873
9,2180.0,2198.5416666666665,19.122367284297088,106.04889097157138,7.942180633544922
10,2207.0,2259.625,37.6915247989076,111.77366447985004,7.9678053855896
11,2371.0,2412.375,20.35070125736867,126.08950328022492,7.561699390411377
12,2354.0,2367.4166666666665,2.7975683885990863,121.87597625741955,7.770217418670654
13,2223.0,2252.5833333333335,22.830748028821912,111.11371446422996,7.738454341888428
14,2218.0,2232.625,7.448783457719791,109.24320524835989,7.668631315231323
15,2172.0,2187.5416666666665,14.728032134523456,105.01796313651982,7.640745162963867
