run,best_cost,avg_cost,std_dev,avg_exc,time
1,1146.0,1232.5,21.501937897160182,15.510777881911903,13625.116574048996
2,1160.0,1233.375,22.403148030280626,15.592783505154639,13561.879120588303
3,1146.0,1238.1666666666667,22.617593938249833,16.041861918150584,13455.34785079956
4,1162.0,1237.0833333333333,23.909406563572887,15.940331146516707,13389.63451218605
5,1165.0,1225.5,19.259196937221102,14.85473289597001,13414.733274936676
6,1155.0,1237.25,24.62256756175792,15.955951265229615,13482.509900331497
7,1176.0,1236.4166666666667,19.693308226118052,15.877850671665112,13455.973126649857
8,1156.0,1227.25,23.965687277160793,15.018744142455482,13092.152589797974
9,1167.0,1234.4166666666667,21.0928832126436,15.690409247110285,13111.267819404602
10,1167.0,1233.7083333333333,24.30274190063518,15.624023742580437,13553.353453874588
11,1166.0,1235.9583333333333,18.80044141030264,15.834895345204616,13310.247218132019
12,1163.0,1229.625,21.261883931894026,15.241330834114338,13385.183650493622
13,1170.0,1228.9583333333333,17.84535225828345,15.178850359262725,13124.697780132294
14,1173.0,1225.3333333333333,20.779931558009412,14.8391127772571,13235.180196762085
15,1160.0,1241.0833333333333,22.612527255680398,16.315213995626358,13267.22818183899
