run,best_cost,avg_cost,std_dev,avg_exc,time
1,1177.0,1235.0416666666667,20.32543391637406,15.748984692283669,16371.634518146515
2,1171.0,1239.3333333333333,18.613764321657836,16.151202749140886,16600.977123737335
3,1169.0,1240.125,20.13146893961458,16.225398313027178,16179.06513953209
4,1175.0,1241.5833333333333,21.336425557144185,16.362074351765067,16594.612302303314
5,1166.0,1241.2083333333333,22.02835136565805,16.32692908466104,16519.516860723495
6,1177.0,1239.9583333333333,21.663100668084326,16.20977819431427,16385.384606838226
7,1169.0,1241.9166666666667,22.627263545456742,16.393314589190886,16329.025284528732
8,1171.0,1235.8333333333333,18.93116184730586,15.82318025616994,16371.751800060272
9,1138.0,1237.5833333333333,27.115365672539905,15.987191502655412,16395.486647844315
10,1172.0,1239.7083333333333,21.576374360757544,16.186348016244917,16318.988695144653
11,1176.0,1244.3333333333333,16.97710877099579,16.619806310527956,16679.825278043747
12,1162.0,1238.375,21.173514312303787,16.061387066541705,16305.39197564125
13,1167.0,1237.3333333333333,20.33196716721943,15.96376132458606,16104.086452245712
14,1176.0,1236.2083333333333,17.816142415112076,15.858325523273969,16466.989825487137
15,1163.0,1234.5833333333333,18.6746634656573,15.706029365823174,16671.523104667664
