run,best_cost,avg_cost,std_dev,avg_exc,time
1,377.0,421.9166666666667,18.51332102988428,12.511111111111116,150.77577376365662
2,377.0,416.0,15.905973720586866,10.933333333333334,147.65577363967896
3,377.0,421.25,18.25342433627181,12.333333333333334,147.93789267539978
4,377.0,421.625,16.975012272945982,12.433333333333334,148.83449363708496
5,377.0,419.5416666666667,16.044155651063583,11.877777777777784,148.0379033088684
6,377.0,420.8333333333333,13.98411797560202,12.222222222222218,150.6090772151947
7,377.0,421.25,17.99363313323169,12.333333333333334,148.56853008270264
8,377.0,423.125,15.977360284686162,12.833333333333332,150.87900567054749
9,377.0,421.9166666666667,17.71749762867833,12.511111111111116,147.19140100479126
10,377.0,423.7916666666667,12.942112033547264,13.011111111111115,149.40440344810486
11,377.0,422.9166666666667,15.055222423538691,12.777777777777782,149.5837001800537
12,377.0,422.9166666666667,14.502633860402353,12.777777777777782,148.84810709953308
13,377.0,425.0416666666667,18.47403395459572,13.34444444444445,149.08381056785583
14,377.0,421.9166666666667,15.65757715044771,12.511111111111116,149.19697046279907
15,377.0,421.6666666666667,15.744487571492725,12.44444444444445,147.72694969177246
