run,best_cost,avg_cost,std_dev,avg_exc,time
1,2087.0,2087.0,0.0,151.44578313253012,5.762195348739624
2,2045.0,2045.0,0.0,146.3855421686747,5.7380805015563965
3,1987.0,1987.0,0.0,139.3975903614458,5.604345321655273
4,2137.0,2137.0,0.0,157.4698795180723,5.720794439315796
5,2113.0,2113.0,0.0,154.57831325301206,5.6327223777771
6,1871.0,1871.0,0.0,125.42168674698794,5.678074836730957
7,2027.0,2027.0,0.0,144.2168674698795,5.652180433273315
8,2202.0,2202.0,0.0,165.3012048192771,5.764320135116577
9,1975.0,1975.0,0.0,137.95180722891567,5.680016279220581
10,1995.0,1995.0,0.0,140.36144578313252,5.979943037033081
11,1981.0,1981.0,0.0,138.67469879518072,5.794997453689575
12,1881.0,1881.0,0.0,126.62650602409637,5.893104553222656
13,1992.0,1992.0,0.0,140.0,5.85104775428772
14,1958.0,1958.0,0.0,135.9036144578313,5.648488759994507
15,1972.0,1972.0,0.0,137.59036144578315,5.687200546264648
