run,best_cost,avg_cost,std_dev,avg_exc,time
1,377.0,417.5833333333333,18.66350419639594,11.35555555555555,152.32427644729614
2,377.0,421.2916666666667,15.528144251290586,12.34444444444445,152.61284756660461
3,377.0,426.5833333333333,13.499742795903764,13.755555555555551,150.9383294582367
4,377.0,422.2916666666667,15.246527382398336,12.611111111111118,151.77222895622253
5,377.0,423.5833333333333,13.59202176114928,12.95555555555555,149.55737733840942
6,377.0,423.5,15.526858450225317,12.933333333333334,152.1898946762085
7,377.0,420.1666666666667,17.28358244757788,12.04444444444445,151.55065369606018
8,377.0,422.375,17.969447450232483,12.633333333333333,150.01499891281128
9,377.0,425.5416666666667,16.080472543498907,13.477777777777783,151.10097360610962
10,377.0,423.4583333333333,17.068438628715345,12.922222222222219,151.86270260810852
11,377.0,423.5,15.280706789936126,12.933333333333334,152.25597143173218
12,377.0,414.2083333333333,13.883380852259615,10.45555555555555,149.34007382392883
13,377.0,414.75,16.35351644142629,10.6,154.82521057128906
14,377.0,415.5416666666667,14.905198105209992,10.811111111111115,150.9568531513214
15,377.0,422.125,14.558252241712717,12.566666666666668,150.68217086791992
