run,best_cost,avg_cost,std_dev,avg_exc,time
1,1171.0,1234.625,20.953942548678835,15.709934395501406,16694.75239086151
2,1166.0,1231.0833333333333,22.57749001894488,15.378006872852227,16411.50117778778
3,1170.0,1239.0,24.279621084357967,16.119962511715087,16579.08084654808
4,1167.0,1227.9583333333333,22.58406364132805,15.08512964698531,16614.31393623352
5,1167.0,1236.1666666666667,21.78620868551683,15.85442049359576,16519.123675107956
6,1169.0,1241.7916666666667,26.033598750247513,16.381599500156206,16311.186544179916
7,1166.0,1229.0,21.342445970413046,15.182755388940954,16647.880407571793
8,1166.0,1239.7916666666667,22.67520519324038,16.19415807560138,16627.534809350967
9,1143.0,1237.2083333333333,25.95666126235978,15.952046235551384,16634.35396695137
10,1160.0,1243.4583333333333,24.976621012903692,16.537800687285216,16391.464186429977
11,1168.0,1231.0416666666667,20.23091521794196,15.374101843174016,16495.687963962555
12,1176.0,1235.0833333333333,20.379558113190015,15.75288972196188,16646.242599010468
13,1172.0,1235.375,21.590531296535218,15.780224929709465,16424.411649227142
14,1172.0,1243.25,17.364355252451308,16.518275538894095,16447.689077615738
15,1171.0,1236.125,21.63583543568401,15.850515463917525,16386.19035768509
