run,best_cost,avg_cost,std_dev,avg_exc,time
1,887.0,932.2916666666666,16.4759399495817,12.324297188755015,5145.72484254837
2,882.0,933.125,15.103290204455451,12.424698795180724,5112.391919136047
3,885.0,938.9583333333334,13.58147993490482,13.127510040160647,5071.846211910248
4,876.0,934.6666666666666,16.395290651755936,12.610441767068266,5570.820705652237
5,881.0,932.9583333333334,17.316849132821158,12.404618473895587,5020.111634731293
6,885.0,933.0416666666666,14.09928829961128,12.414658634538148,5200.4784417152405
7,861.0,932.75,18.719975961523026,12.379518072289157,5140.203725576401
8,882.0,939.2916666666666,15.93078562267271,13.16767068273092,5129.815687656403
9,887.0,934.4583333333334,12.841920828114286,12.585341365461852,5129.294270277023
10,875.0,930.8333333333334,16.092613902726377,12.148594377510044,5072.779547214508
11,881.0,932.25,15.706288549495072,12.319277108433734,5123.401143550873
12,871.0,929.7083333333334,19.98641031356612,12.013052208835346,5144.812232255936
13,882.0,932.9583333333334,21.432994748492074,12.404618473895587,5178.0070769786835
14,881.0,929.25,15.97980496334879,11.957831325301205,5072.1401879787445
15,884.0,935.125,15.183084063083713,12.66566265060241,5184.856218576431
