run,best_cost,avg_cost,std_dev,avg_exc,time
1,377.0,417.2916666666667,13.062284022669576,11.277777777777782,103.20844221115112
2,377.0,407.5416666666667,16.37828635385549,8.677777777777782,101.85988211631775
3,377.0,411.5416666666667,17.366104837361263,9.74444444444445,101.69105267524719
4,377.0,408.9583333333333,13.782474277945242,9.05555555555555,100.79898834228516
5,377.0,413.0833333333333,16.276047499998956,10.155555555555551,104.72144675254822
6,377.0,411.4166666666667,13.297608389815398,9.711111111111116,100.98647093772888
7,377.0,403.3333333333333,13.356230339766116,7.55555555555555,102.10365414619446
8,377.0,420.25,17.19798922354975,12.066666666666666,103.71140217781067
9,377.0,396.875,26.338046782807062,5.833333333333333,100.5928463935852
10,377.0,418.875,19.826986029147243,11.700000000000001,100.10957217216492
11,377.0,418.1666666666667,16.552106277517137,11.511111111111116,99.26042103767395
12,377.0,414.0416666666667,10.694543650333515,10.411111111111117,100.61324834823608
13,377.0,408.4166666666667,15.416216209635301,8.911111111111115,100.5652961730957
14,377.0,415.3333333333333,17.247383054313552,10.75555555555555,98.78001022338867
15,377.0,413.0833333333333,13.625700797471747,10.155555555555551,104.65618062019348
