run,best_cost,avg_cost,std_dev,avg_exc,time
1,885.0,945.6666666666666,17.950549357115012,13.935742971887546,6737.742130279541
2,891.0,943.4583333333334,18.730499118342316,13.669678714859442,6757.289875984192
3,887.0,942.25,16.97854037699747,13.524096385542169,6812.07005405426
4,876.0,944.5416666666666,21.21316251502564,13.800200803212848,6814.8699815273285
5,879.0,942.9583333333334,20.19174576955203,13.60943775100402,6816.949078321457
6,892.0,944.375,16.26809889528173,13.78012048192771,6790.106229066849
7,890.0,942.5,18.734993995195193,13.55421686746988,6615.690692663193
8,887.0,942.6666666666666,17.074997966487597,13.574297188755017,6840.351083517075
9,882.0,945.2083333333334,18.779375137516038,13.880522088353416,6852.179127931595
10,894.0,950.9166666666666,15.553447277765217,14.568273092369473,6723.5571966171265
11,890.0,943.125,17.737231322841794,13.629518072289157,6723.813668012619
12,894.0,945.4583333333334,14.761941964238837,13.910642570281128,6741.671672344208
13,891.0,941.7916666666666,16.416402282135053,13.468875502008027,6848.948195934296
14,883.0,945.3333333333334,18.43381554522979,13.895582329317275,6840.685443878174
15,884.0,941.0833333333334,18.522321368794163,13.383534136546189,6650.040122747421
