run,best_cost,avg_cost,std_dev,avg_exc,time
1,1154.0,1223.9166666666667,20.231816252845142,14.706341768197445,12203.951756954193
2,1152.0,1211.9583333333333,22.264469390089275,13.585598250546695,12132.506323575974
3,1156.0,1218.875,15.02307253305173,14.233833177132146,12120.147337436676
4,1155.0,1224.5416666666667,19.13325892842676,14.764917213370829,12177.208396911621
5,1163.0,1232.1666666666667,20.521668764720108,15.479537644486104,12190.807254552841
6,1156.0,1220.7916666666667,24.186737355188875,14.413464542330528,12070.288479804993
7,1168.0,1226.375,18.569267845915018,14.936738519212748,12134.470940351486
8,1166.0,1223.6666666666667,19.599461443848117,14.682911590128093,12184.904651880264
9,1151.0,1217.5416666666667,22.416473047490967,14.108872227428936,12094.809672355652
10,1151.0,1214.5416666666667,19.840991168677927,13.827710090596696,12207.920642137527
11,1164.0,1222.25,26.668098919870534,14.550140581068415,12294.632814884186
12,1167.0,1235.375,23.626984043673453,15.780224929709465,12178.452810287476
13,1136.0,1220.7916666666667,20.69416013973239,14.413464542330528,12151.500491380692
14,1148.0,1228.3333333333333,22.676468468926597,15.120274914089341,12037.342336416245
15,1142.0,1218.0833333333333,21.094858509967672,14.159637613245854,12242.70936512947
