run,best_cost,avg_cost,std_dev,avg_exc,time
1,1604.0,1628.25,12.807061854044953,96.17469879518072,5.825559616088867
2,1603.0,1622.1666666666667,14.974051630144135,95.4417670682731,5.902106285095215
3,1548.0,1562.2916666666667,14.075626589565697,88.22791164658635,5.840838193893433
4,1711.0,1732.5,13.028814220795383,108.73493975903614,5.849191665649414
5,1476.0,1488.875,15.932965041071295,79.38253012048193,5.7962892055511475
6,1598.0,1633.625,26.70020677198337,96.82228915662651,5.873007297515869
7,1593.0,1619.6666666666667,15.328803678768354,95.14056224899599,5.869653701782227
8,1587.0,1606.875,19.026981937939254,93.59939759036145,6.084198236465454
9,1635.0,1646.375,9.455212407273919,98.35843373493975,6.0975730419158936
10,1580.0,1606.7916666666667,9.464755528920028,93.58935742971889,5.91040825843811
11,1563.0,1608.9166666666667,26.781393831456114,93.84538152610443,5.740194320678711
12,1549.0,1588.625,26.69240294540752,91.40060240963855,5.943741798400879
13,1682.0,1728.875,25.95398572473985,108.29819277108435,5.889111280441284
14,1599.0,1611.6666666666667,8.076027626390479,94.17670682730925,5.810072898864746
15,1512.0,1544.7083333333333,23.145336403306437,86.10943775100401,5.883940935134888
