run,best_cost,avg_cost,std_dev,avg_exc,time
1,539.0,591.7083333333334,15.076137786434414,13.571657069737691,1375.6409816741943
2,532.0,594.0416666666666,16.897926812350548,14.0195137555982,1401.5998582839966
3,533.0,596.4583333333334,17.538004368291798,14.483365323096617,1391.3967645168304
4,530.0,591.0416666666666,19.190881442902917,13.44369801663467,1397.510088443756
5,537.0,591.2083333333334,16.02076560453824,13.475687779910436,1370.8291959762573
6,544.0,589.8333333333334,17.93197020841702,13.211772232885485,1363.2039172649384
7,534.0,591.125,20.464018218978076,13.459692898272552,1369.1092722415924
8,536.0,594.0833333333334,15.497087539993514,14.027511196417153,1379.9186820983887
9,531.0,593.7083333333334,15.59241045794039,13.955534229046712,1391.8809509277344
10,548.0,595.625,16.229634674467157,14.323416506717852,1365.1943545341492
11,547.0,589.875,17.321259817538294,13.219769673704414,1379.7348058223724
12,538.0,597.125,16.68160788613216,14.611324376199617,1382.0698747634888
13,539.0,582.0,15.198684153570664,11.708253358925145,1387.1118848323822
14,532.0,588.7916666666666,17.478508628853003,13.011836212412021,1393.4274590015411
15,530.0,592.25,20.686650284664264,13.675623800383876,1371.7924790382385
