run,best_cost,avg_cost,std_dev,avg_exc,time
1,377.0,420.0882352941176,17.7023887505062,12.023529411764699,501.7144298553467
2,377.0,420.3235294117647,18.892451944743147,12.08627450980392,504.0800757408142
3,377.0,418.8529411764706,16.7615322073406,11.694117647058828,500.9522294998169
4,377.0,425.2647058823529,15.984015588245011,13.403921568627448,499.1081967353821
5,377.0,420.2647058823529,13.23611108589682,12.070588235294114,501.47294521331787
6,377.0,429.7352941176471,17.270016219089445,14.596078431372552,499.77766704559326
7,377.0,423.3235294117647,15.603017408473752,12.886274509803918,502.6983654499054
8,377.0,421.11764705882354,17.567959983819396,12.298039215686277,500.7821533679962
9,377.0,421.2647058823529,16.672112720364915,12.337254901960781,505.9804403781891
10,377.0,423.61764705882354,14.921391485898107,12.964705882352941,497.5390205383301
11,377.0,419.70588235294116,14.633823455520284,11.921568627450977,499.4030737876892
12,377.0,422.97058823529414,15.00095152691331,12.792156862745104,498.5212082862854
13,377.0,418.61764705882354,14.367067542048567,11.63137254901961,539.0461237430573
14,377.0,422.11764705882354,15.984854423305082,12.564705882352941,498.6912531852722
15,377.0,422.5882352941176,17.675369447938202,12.690196078431365,502.42996191978455
16,377.0,420.8529411764706,14.313984015930174,12.227450980392163,505.58787775039673
17,377.0,419.3235294117647,20.894300641752967,11.819607843137252,501.748459815979
18,377.0,423.02941176470586,13.6715361117169,12.807843137254896,502.6566791534424
19,377.0,419.70588235294116,15.071456098444358,11.921568627450977,505.0227153301239
20,377.0,424.11764705882354,15.234953437026768,13.098039215686278,504.63545179367065
