run,best_cost,avg_cost,std_dev,avg_exc,time
1,512.0,518.6470588235294,12.968020287345729,38.305882352941175,4.9421470165252686
2,477.0,478.6470588235294,2.7319714164077933,27.639215686274504,5.298178195953369
3,508.0,523.6470588235294,10.55763552222131,39.639215686274504,5.688671112060547
4,494.0,494.79411764705884,2.4105089987838655,31.94509803921569,5.563467741012573
5,457.0,471.0,25.939975962617552,25.6,5.690322399139404
6,448.0,459.1764705882353,22.239962161726293,22.447058823529414,5.29103684425354
7,484.0,484.0,0.0,29.06666666666667,5.427258729934692
8,467.0,471.94117647058823,10.47389240661411,25.850980392156863,5.758873701095581
9,520.0,520.0,0.0,38.666666666666664,5.136094093322754
10,463.0,471.3235294117647,12.938134669252873,25.68627450980392,5.161716938018799
11,453.0,459.3529411764706,12.249567466412307,22.49411764705883,5.5497496128082275
12,493.0,501.0882352941176,5.152769940748737,33.6235294117647,5.365507125854492
13,519.0,520.2941176470588,1.871291025951396,38.74509803921568,5.30046010017395
14,461.0,461.70588235294116,3.7221863575426766,23.121568627450976,5.565419912338257
15,502.0,502.47058823529414,1.8823529411764706,33.992156862745105,5.171201944351196
16,463.0,473.38235294117646,13.739198336666375,26.235294117647058,5.233692407608032
17,495.0,499.20588235294116,11.279287137895743,33.121568627450976,4.815274477005005
18,531.0,557.5882352941177,24.0148454662562,48.69019607843138,5.65671181678772
19,423.0,435.02941176470586,16.48080040553008,16.007843137254895,5.0867180824279785
20,473.0,481.0882352941176,16.159804248703058,28.290196078431368,4.926173448562622
