run,best_cost,avg_cost,std_dev,avg_exc,time
1,377.0,416.8529411764706,12.357737164225059,11.160784313725495,415.1307988166809
2,377.0,416.52941176470586,13.694643208026841,11.074509803921561,431.7850432395935
3,377.0,412.3529411764706,15.428930718432397,9.960784313725496,382.9353594779968
4,377.0,405.0,13.110391029301013,8.0,382.57079553604126
5,377.0,414.55882352941177,13.799384420350888,10.549019607843139,365.1961147785187
6,377.0,403.88235294117646,17.45037452131776,7.701960784313723,428.57969427108765
7,377.0,411.47058823529414,12.069005744218504,9.72549019607844,440.62340927124023
8,377.0,407.7352941176471,18.325984161886915,8.729411764705885,364.4263172149658
9,377.0,417.61764705882354,13.123877444168327,11.364705882352943,357.45817399024963
10,377.0,414.05882352941177,14.07321439195038,10.415686274509804,356.8823001384735
11,377.0,418.88235294117646,12.67411606357933,11.701960784313723,361.5477373600006
12,377.0,416.5882352941176,16.48906526630304,11.090196078431367,361.36634588241577
13,377.0,418.9117647058824,14.866796100625644,11.709803921568634,431.4258542060852
14,377.0,418.0882352941176,12.289085657508368,11.490196078431367,354.1866421699524
15,377.0,406.70588235294116,11.165939310780868,8.45490196078431,360.7645709514618
16,377.0,404.9117647058824,18.69943007476718,7.9764705882353,362.3185088634491
17,377.0,421.5,13.262618852380905,12.4,360.96465969085693
18,377.0,422.0,15.078227388405793,12.533333333333333,442.31072664260864
19,377.0,417.5,15.39910234205801,11.333333333333332,404.66853070259094
20,377.0,414.2352941176471,15.088091961250166,10.46274509803922,363.1459467411041
