run,best_cost,avg_cost,std_dev,avg_exc,time
1,377.0,377.0,0.0,0.5333333333333333,203.4261200428009
2,377.0,377.0,0.0,0.5333333333333333,161.847825050354
3,377.0,377.0,0.0,0.5333333333333333,149.12105178833008
4,377.0,396.6764705882353,7.319275873196643,5.780392156862748,191.14815497398376
5,377.0,395.44117647058823,3.210196773065369,5.450980392156861,158.56955695152283
6,377.0,395.44117647058823,3.210196773065369,5.450980392156861,179.2406768798828
7,377.0,395.44117647058823,3.210196773065369,5.450980392156861,156.7399435043335
8,377.0,377.0,0.0,0.5333333333333333,164.05212354660034
9,377.0,396.44117647058823,7.833529654709368,5.717647058823529,278.1641411781311
10,377.0,400.3529411764706,6.411764705882353,6.7607843137254955,187.29573130607605
11,377.0,395.44117647058823,3.210196773065369,5.450980392156861,146.2514476776123
12,377.0,377.0,0.0,0.5333333333333333,166.620374917984
13,377.0,395.44117647058823,3.210196773065369,5.450980392156861,156.64815855026245
14,377.0,377.0,0.0,0.5333333333333333,171.75425601005554
15,377.0,425.3235294117647,15.032749715665489,13.419607843137252,188.61171746253967
16,377.0,401.38235294117646,10.017674691682382,7.035294117647058,191.35445189476013
17,377.0,396.4117647058824,3.379154497963546,5.709803921568634,183.53950095176697
18,377.0,395.2647058823529,5.298772463446337,5.403921568627448,216.47895526885986
19,377.0,377.0,0.0,0.5333333333333333,153.891925573349
20,377.0,431.3529411764706,9.46163259429793,15.027450980392162,176.31489658355713
