run,best_cost,avg_cost,std_dev,avg_exc,time
1,377.0,418.6764705882353,16.495490628431284,11.647058823529415,372.36006474494934
2,377.0,411.6470588235294,12.847252745789149,9.772549019607837,365.7988429069519
3,377.0,423.55882352941177,18.846424495457374,12.949019607843137,311.7892036437988
4,377.0,424.97058823529414,16.411053115503027,13.325490196078437,321.5783386230469
5,377.0,422.05882352941177,16.269677997591984,12.549019607843137,306.9465937614441
6,377.0,410.0882352941176,19.07935078291654,9.356862745098033,304.0421166419983
7,377.0,400.94117647058823,9.973320812431618,6.917647058823528,316.5528304576874
8,377.0,421.05882352941177,13.330507197602374,12.282352941176471,310.7880811691284
9,377.0,421.61764705882354,16.16644074087966,12.43137254901961,306.97718596458435
10,377.0,417.20588235294116,18.662291977903255,11.25490196078431,302.61750960350037
11,377.0,423.61764705882354,14.907587302093862,12.964705882352941,314.9003338813782
12,377.0,416.20588235294116,18.805161074688584,10.988235294117644,310.1717486381531
13,377.0,419.0,18.50278198478463,11.733333333333333,350.6071820259094
14,377.0,414.5882352941176,15.765035115087146,10.556862745098034,308.35895252227783
15,377.0,415.4117647058824,13.63843540935781,10.7764705882353,376.3293433189392
16,377.0,414.44117647058823,16.537286171256593,10.51764705882353,367.45920753479004
17,377.0,418.94117647058823,14.899548308334301,11.717647058823529,311.788987159729
18,377.0,421.6764705882353,17.16823432669166,12.447058823529414,343.9412090778351
19,377.0,426.7647058823529,14.303555344799072,13.803921568627448,310.16615080833435
20,377.0,399.8529411764706,8.997164105300973,6.627450980392162,302.69947957992554
